id,country,league,season,round,date,time,count,home,away,homeScore,awayScore,homeGoals,homeScorers,homeAsists,awayGoals,awayScorers,awayAsists,1HalfStats home Ball Possession,1HalfStats away Ball Possession,1HalfStats home Goal Attempts,1HalfStats away Goal Attempts,1HalfStats home Shots on Goal,1HalfStats away Shots on Goal,1HalfStats home Shots off Goal,1HalfStats away Shots off Goal,1HalfStats home Blocked Shots,1HalfStats away Blocked Shots,1HalfStats home Free Kicks,1HalfStats away Free Kicks,1HalfStats home Corner Kicks,1HalfStats away Corner Kicks,1HalfStats home Offsides,1HalfStats away Offsides,1HalfStats home Throw-in,1HalfStats away Throw-in,1HalfStats home Goalkeeper Saves,1HalfStats away Goalkeeper Saves,1HalfStats home Fouls,1HalfStats away Fouls,1HalfStats home Yellow Cards,1HalfStats away Yellow Cards,1HalfStats home Red Cards,1HalfStats away Red Cards,1HalfStats home Total Passes,1HalfStats away Total Passes,1HalfStats home Completed Passes,1HalfStats away Completed Passes,1HalfStats home Tackles,1HalfStats away Tackles,1HalfStats home Attacks,1HalfStats away Attacks,1HalfStats home Dangerous Attacks,1HalfStats away Dangerous Attacks,2HalfStats home Ball Possession,2HalfStats away Ball Possession,2HalfStats home Goal Attempts,2HalfStats away Goal Attempts,2HalfStats home Shots on Goal,2HalfStats away Shots on Goal,2HalfStats home Shots off Goal,2HalfStats away Shots off Goal,2HalfStats home Blocked Shots,2HalfStats away Blocked Shots,2HalfStats home Free Kicks,2HalfStats away Free Kicks,2HalfStats home Corner Kicks,2HalfStats away Corner Kicks,2HalfStats home Offsides,2HalfStats away Offsides,2HalfStats home Throw-in,2HalfStats away Throw-in,2HalfStats home Goalkeeper Saves,2HalfStats away Goalkeeper Saves,2HalfStats home Fouls,2HalfStats away Fouls,2HalfStats home Yellow Cards,2HalfStats away Yellow Cards,2HalfStats home Red Cards,2HalfStats away Red Cards,2HalfStats home Total Passes,2HalfStats away Total Passes,2HalfStats home Completed Passes,2HalfStats away Completed Passes,2HalfStats home Tackles,2HalfStats away Tackles,2HalfStats home Attacks,2HalfStats away Attacks,2HalfStats home Dangerous Attacks,2HalfStats away Dangerous Attacks,moneyLineOdds home,moneyLineOdds draw,moneyLineOdds away,overUnderOdds over0.5,overUnderOdds under0.5,overUnderOdds over1.5,overUnderOdds under1.5,overUnderOdds over2.5,overUnderOdds under2.5,overUnderOdds over3.5,overUnderOdds under3.5
360,england,premier-league,2020-2021,36,16.05.2021,13:00,360 out of 380,Everton,Sheffield Utd,0,1,[],[],[],['7'],['Jebbison D.'],['Robinson J.'],58%,42%,8,6,4,3,2,1,2,2,9,1,6,1,0,2,12,9,2,4,1,7,0,1,0,0,322,227,0,0,11,9,67,54,16,22,66%,34%,8,4,2,0,3,2,3,2,6,7,5,3,0,1,12,7,0,2,7,5,1,2,0,0,313,158,0,0,10,5,52,47,34,22,1.40,4.50,8.00,1.04,10.50,1.28,3.50,1.90,1.90,3.20,1.33
359,england,premier-league,2020-2021,36,16.05.2021,10:30,359 out of 380,West Brom,Liverpool,1,2,['15'],['Robson-Kanu H.'],['Pereira M.'],"['33', '90+5']","['Salah M.', 'Alisson']","['Mane S.', 'Alexander-Arnold T.']",26%,74%,5,13,1,3,3,5,1,5,11,7,2,5,1,0,5,10,2,0,4,11,0,0,0,0,114,343,0,0,5,2,39,63,15,14,22%,78%,5,13,2,3,3,5,0,5,5,4,7,8,1,2,5,11,2,2,3,3,0,0,0,0,87,356,0,0,11,6,24,66,18,66,13.00,6.00,1.23,1.01,15.00,1.14,5.30,1.50,2.58,2.24,1.62
358,england,premier-league,2020-2021,36,16.05.2021,08:05,358 out of 380,Tottenham,Wolves,2,0,"['45', '62']","['Kane H.', 'Hojbjerg P.']","['Hojbjerg P.', 'noName']",[],[],[],62%,38%,10,4,5,1,3,2,2,1,9,5,5,1,2,3,9,4,1,4,3,6,0,0,0,0,299,190,0,0,5,9,44,39,34,15,62%,38%,14,11,8,2,6,5,0,4,5,6,5,2,0,0,10,7,2,7,5,5,1,0,0,0,285,170,0,0,6,11,63,36,37,28,1.57,4.00,5.80,1.04,10.50,1.28,3.50,1.88,1.90,3.15,1.34
357,england,premier-league,2020-2021,36,16.05.2021,06:00,357 out of 380,Crystal Palace,Aston Villa,3,2,"['32', '75', '84']","['Benteke C.', 'Zaha W.', 'Mitchell T.']","['Mitchell T.', 'Eze E.', 'noName']","['17', '34']","['McGinn J.', 'El-Ghazi A.']","['noName', 'Watkins O.']",41%,59%,11,9,4,3,2,4,5,2,6,12,1,4,2,1,6,13,1,3,10,5,0,0,0,0,151,210,0,0,6,2,53,37,21,35,51%,49%,12,10,4,2,1,4,7,4,9,12,6,3,0,1,9,12,2,2,13,8,3,2,0,0,174,183,0,0,9,11,50,40,29,23,3.00,3.40,2.30,1.04,9.90,1.30,3.40,1.97,1.83,3.35,1.30
356,england,premier-league,2020-2021,36,15.05.2021,14:00,356 out of 380,Brighton,West Ham,1,1,['84'],['Welbeck D.'],['Tau P.'],['87'],['Benrahma S.'],['noName'],44%,56%,2,4,0,2,0,2,2,0,3,5,2,2,0,2,5,7,2,0,4,1,1,0,0,0,238,301,0,0,5,1,38,76,17,26,58%,42%,8,11,2,1,2,6,4,4,4,2,1,1,0,0,4,8,0,1,3,4,0,0,0,0,357,251,0,0,4,5,55,55,20,28,3.45,3.45,2.10,1.04,10.00,1.30,3.35,2.00,1.80,3.50,1.28
355,england,premier-league,2020-2021,36,15.05.2021,09:00,355 out of 380,Southampton,Fulham,3,1,"['27', '60', '82']","['Adams C.', 'Tella N.', 'Walcott T.']","['Ward-Prowse J.', 'Walker-Peters K.', 'Tella N.']",['75'],['Carvalho F.'],['Reid B.'],42%,58%,4,5,3,1,1,3,0,1,10,7,2,2,2,1,11,8,1,2,5,9,0,1,0,0,203,284,0,0,10,11,45,41,21,22,50%,50%,7,5,4,2,1,1,2,2,6,5,4,3,1,0,14,11,1,2,4,6,0,0,0,0,267,263,0,0,9,12,48,51,16,26,2.03,3.35,3.70,1.04,9.80,1.31,3.30,1.96,1.83,3.35,1.31
354,england,premier-league,2020-2021,36,15.05.2021,06:30,354 out of 380,Burnley,Leeds,0,4,[],[],[],"['44', '59', '77', '79']","['Klich M.', 'Harrison J.', 'Rodrigo', 'Rodrigo']","['Raphinha', 'Alioski E.', 'Harrison J.', 'Harrison J.']",46%,54%,4,9,1,2,2,4,1,3,9,6,2,6,1,4,7,8,1,1,5,5,0,0,0,0,195,214,0,0,3,4,57,35,19,25,50%,50%,12,7,3,4,6,1,3,2,7,6,4,2,1,2,9,4,1,3,5,5,1,1,0,0,223,226,0,0,9,7,64,32,39,13,3.35,3.70,2.00,1.03,11.25,1.24,3.90,1.80,2.00,2.94,1.38
353,england,premier-league,2020-2021,36,14.05.2021,14:00,353 out of 380,Newcastle,Manchester City,3,4,"['25', '45+6', '62']","['Krafth E.', 'Joelinton', 'Willock J.']","['Shelvey J.', 'noName', 'noName']","['39', '42', '64', '66']","['Cancelo J.', 'Torres F.', 'Torres F.', 'Torres F.']","['Rodri', 'Gundogan I.', 'Jesus G.', 'noName']",18%,82%,5,8,2,4,2,4,1,0,3,4,2,3,0,0,8,9,2,0,3,4,1,1,0,0,97,429,0,0,10,8,22,84,7,50,18%,82%,6,7,3,2,1,3,2,2,5,8,2,2,1,0,2,5,0,2,8,6,1,1,0,0,98,496,0,0,3,13,25,87,12,35,9.50,5.35,1.30,1.01,15.00,1.15,5.10,1.54,2.46,2.34,1.57
352,england,premier-league,2020-2021,34,13.05.2021,14:15,352 out of 380,Manchester Utd,Liverpool,2,4,"['10', '68']","['Fernandes B.', 'Rashford M.']","['Wan-Bissaka A.', 'Cavani E.']","['34', '45+3', '47', '90']","['Diogo Jota', 'Firmino R.', 'Firmino R.', 'Salah M.']","['Phillips N.', 'Alexander-Arnold T.', 'noName', 'Jones C.']",45%,55%,7,10,1,4,4,2,2,4,5,6,2,4,0,1,11,8,2,0,5,4,0,0,0,0,236,284,0,0,13,11,52,65,31,32,61%,39%,11,7,2,4,4,3,5,0,8,6,4,0,1,0,8,10,2,1,5,8,3,0,0,0,275,170,0,0,9,5,63,53,31,25,2.90,3.50,2.34,1.02,12.75,1.19,4.30,1.67,2.18,2.64,1.46
351,england,premier-league,2020-2021,19,13.05.2021,12:00,351 out of 380,Aston Villa,Everton,0,0,[],[],[],[],[],[],58%,42%,6,3,1,2,3,1,2,0,4,4,5,0,0,0,8,7,2,1,4,4,1,0,0,0,245,177,0,0,3,5,57,46,18,14,58%,42%,7,12,1,3,4,8,2,1,10,5,4,1,0,2,9,4,3,1,5,8,1,1,0,0,257,185,0,0,4,4,59,60,20,33,2.80,3.35,2.50,1.03,11.25,1.24,3.90,1.80,1.98,2.96,1.37
